stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
StopArea:OCE87485003,La Rochelle,,46.1527030,-1.1452880,,,1,
StopPoint:OCEOUIGO-87485003,La Rochelle,,46.1527030,-1.1452880,,,0,StopArea:OCE87485003
StopPoint:OCETGV INOUI-87485003,La Rochelle,,46.1527030,-1.1452880,,,0,StopArea:OCE87485003
StopArea:OCE87485227,Surgères,,46.1134220,-0.7621240,,,1,
StopPoint:OCEOUIGO-87485227,Surgères,,46.1134220,-0.7621240,,,0,StopArea:OCE87485227
StopPoint:OCETGV INOUI-87485227,Surgères,,46.1134220,-0.7621240,,,0,StopArea:OCE87485227
StopArea:OCE87485300,Niort,,46.3193330,-0.4544330,,,1,
StopPoint:OCEOUIGO-87485300,Niort,,46.3193330,-0.4544330,,,0,StopArea:OCE87485300
StopPoint:OCETGV INOUI-87485300,Niort,,46.3193330,-0.4544330,,,0,StopArea:OCE87485300
StopArea:OCE87485490,Saint-Maixent-L'École,,46.4063160,-0.2013040,,,1,
StopPoint:OCETGV INOUI-87485490,Saint-Maixent-L'École,,46.4063160,-0.2013040,,,0,StopArea:OCE87485490
StopArea:OCE87486019,La Roche-sur-Yon,,46.6719150,-1.4358420,,,1,
StopPoint:OCETGV INOUI-87486019,La Roche-sur-Yon,,46.6719150,-1.4358420,,,0,StopArea:OCE87486019
StopArea:OCE87486449,Les Sables-d'Olonne,,46.5001440,-1.7820040,,,1,
StopPoint:OCETGV INOUI-87486449,Les Sables-d'Olonne,,46.5001440,-1.7820040,,,0,StopArea:OCE87486449
StopArea:OCE87487603,Saumur,,47.2689500,-0.0715190,,,1,
StopPoint:OCETGV INOUI-87487603,Saumur,,47.2689500,-0.0715190,,,0,StopArea:OCE87487603
StopArea:OCE87547000,Paris Austerlitz,,48.8404960,2.36707900,,,1,
StopPoint:OCETGV INOUI-87547000,Paris Austerlitz,,48.8404960,2.36707900,,,0,StopArea:OCE87547000
StopArea:OCE87571000,Tours,,47.3894290,0.69392800,,,1,
StopPoint:OCETGV INOUI-87571000,Tours,,47.3894290,0.69392800,,,0,StopArea:OCE87571000
StopArea:OCE87571216,Vendôme - Villiers-sur-Loir,,47.8220950,1.02111200,,,1,
StopPoint:OCETGV INOUI-87571216,Vendôme - Villiers-sur-Loir,,47.8220950,1.02111200,,,0,StopArea:OCE87571216
StopArea:OCE87571240,Saint-Pierre-des-Corps,,47.3856390,0.72369600,,,1,
StopPoint:OCEOUIGO-87571240,Saint-Pierre-des-Corps,,47.3856390,0.72369600,,,0,StopArea:OCE87571240
StopPoint:OCETGV INOUI-87571240,Saint-Pierre-des-Corps,,47.3856390,0.72369600,,,0,StopArea:OCE87571240
StopArea:OCE87575001,Poitiers,,46.5823110,0.33275800,,,1,
StopPoint:OCEOUIGO-87575001,Poitiers,,46.5823110,0.33275800,,,0,StopArea:OCE87575001
StopPoint:OCETGV INOUI-87575001,Poitiers,,46.5823110,0.33275800,,,0,StopArea:OCE87575001
StopArea:OCE87575142,Châtellerault,,46.8186670,0.54959000,,,1,
StopPoint:OCETGV INOUI-87575142,Châtellerault,,46.8186670,0.54959000,,,0,StopArea:OCE87575142
StopArea:OCE87581009,Bordeaux Saint-Jean,,44.8258230,-0.5560120,,,1,
StopPoint:OCEOUIGO-87581009,Bordeaux Saint-Jean,,44.8258230,-0.5560120,,,0,StopArea:OCE87581009
StopPoint:OCETGV INOUI-87581009,Bordeaux Saint-Jean,,44.8258230,-0.5560120,,,0,StopArea:OCE87581009
StopArea:OCE87582478,Biganos Facture,,44.6373090,-0.9659810,,,1,
StopPoint:OCETGV INOUI-87582478,Biganos Facture,,44.6373090,-0.9659810,,,0,StopArea:OCE87582478
StopArea:OCE87582643,La Teste,,44.6371860,-1.1429500,,,1,
StopPoint:OCETGV INOUI-87582643,La Teste,,44.6371860,-1.1429500,,,0,StopArea:OCE87582643
StopArea:OCE87582668,Arcachon,,44.6588090,-1.1653920,,,1,
StopPoint:OCETGV INOUI-87582668,Arcachon,,44.6588090,-1.1653920,,,0,StopArea:OCE87582668
StopArea:OCE87583005,Angoulême,,45.6539410,0.16453100,,,1,
StopPoint:OCEOUIGO-87583005,Angoulême,,45.6539410,0.16453100,,,0,StopArea:OCE87583005
StopPoint:OCETGV INOUI-87583005,Angoulême,,45.6539410,0.16453100,,,0,StopArea:OCE87583005
StopArea:OCE87584052,Libourne,,44.9157970,-0.2360350,,,1,
StopPoint:OCETGV INOUI-87584052,Libourne,,44.9157970,-0.2360350,,,0,StopArea:OCE87584052
StopArea:OCE87586008,Agen,,44.2084380,0.62070100,,,1,
StopPoint:OCEOUIGO-87586008,Agen,,44.2084380,0.62070100,,,0,StopArea:OCE87586008
StopPoint:OCETGV INOUI-87586008,Agen,,44.2084380,0.62070100,,,0,StopArea:OCE87586008
StopArea:OCE87611004,Toulouse Matabiau,,43.6114370,1.45423700,,,1,
StopPoint:OCEOUIGO-87611004,Toulouse Matabiau,,43.6114370,1.45423700,,,0,StopArea:OCE87611004
StopPoint:OCETGV INOUI-87611004,Toulouse Matabiau,,43.6114370,1.45423700,,,0,StopArea:OCE87611004
StopArea:OCE87611244,Montauban Ville Bourbon,,44.0141780,1.34113500,,,1,
StopPoint:OCEOUIGO-87611244,Montauban Ville Bourbon,,44.0141780,1.34113500,,,0,StopArea:OCE87611244
StopPoint:OCETGV INOUI-87611244,Montauban Ville Bourbon,,44.0141780,1.34113500,,,0,StopArea:OCE87611244
StopArea:OCE87615286,Carcassonne,,43.2181650,2.35243000,,,1,
StopPoint:OCETGV INOUI-87615286,Carcassonne,,43.2181650,2.35243000,,,0,StopArea:OCE87615286
StopArea:OCE87671008,Tarbes,,43.2398630,0.06944200,,,1,
StopPoint:OCETGV INOUI-87671008,Tarbes,,43.2398630,0.06944200,,,0,StopArea:OCE87671008
StopArea:OCE87671339,Lourdes,,43.1006000,-0.0418120,,,1,
StopPoint:OCETGV INOUI-87671339,Lourdes,,43.1006000,-0.0418120,,,0,StopArea:OCE87671339
StopArea:OCE87672006,Pau,,43.2914670,-0.3694580,,,1,
StopPoint:OCETGV INOUI-87672006,Pau,,43.2914670,-0.3694580,,,0,StopArea:OCE87672006
StopArea:OCE87672253,Orthez,,43.4840850,-0.7676430,,,1,
StopPoint:OCETGV INOUI-87672253,Orthez,,43.4840850,-0.7676430,,,0,StopArea:OCE87672253
StopArea:OCE87673004,Bayonne,,43.4970180,-1.4701940,,,1,
StopPoint:OCETGV INOUI-87673004,Bayonne,,43.4970180,-1.4701940,,,0,StopArea:OCE87673004
StopArea:OCE87673202,Dax,,43.7208070,-1.0505150,,,1,
StopPoint:OCETGV INOUI-87673202,Dax,,43.7208070,-1.0505150,,,0,StopArea:OCE87673202
StopArea:OCE87673400,Biarritz,,43.4593120,-1.5459380,,,1,
StopPoint:OCETGV INOUI-87673400,Biarritz,,43.4593120,-1.5459380,,,0,StopArea:OCE87673400
StopArea:OCE87677005,Hendaye,,43.3531650,-1.7820950,,,1,
StopPoint:OCETGV INOUI-87677005,Hendaye,,43.3531650,-1.7820950,,,0,StopArea:OCE87677005
StopArea:OCE87677120,Saint-Jean-de-Luz - Ciboure,,43.3857610,-1.6608880,,,1,
StopPoint:OCETGV INOUI-87677120,Saint-Jean-de-Luz - Ciboure,,43.3857610,-1.6608880,,,0,StopArea:OCE87677120
StopArea:OCE87686006,Paris Gare de Lyon Hall 1 - 2,,48.8445780,2.37391200,,,1,
StopPoint:OCELyria-87686006,Paris Gare de Lyon Hall 1 - 2,,48.8445780,2.37391200,,,0,StopArea:OCE87686006
StopPoint:OCEOUIGO-87686006,Paris Gare de Lyon Hall 1 - 2,,48.8445780,2.37391200,,,0,StopArea:OCE87686006
StopPoint:OCETGV INOUI-87686006,Paris Gare de Lyon Hall 1 - 2,,48.8445780,2.37391200,,,0,StopArea:OCE87686006
StopArea:OCE87688887,Montpellier Sud de France,,43.5951880,3.92444200,,,1,
StopPoint:OCEOUIGO-87688887,Montpellier Sud de France,,43.5951880,3.92444200,,,0,StopArea:OCE87688887
StopPoint:OCETGV INOUI-87688887,Montpellier Sud de France,,43.5951880,3.92444200,,,0,StopArea:OCE87688887
StopPoint:OCETGV-87688887,Montpellier Sud de France,,43.5951880,3.92444200,,,0,StopArea:OCE87688887
StopArea:OCE87694109,Le Creusot-TGV,,46.7653390,4.49943000,,,1,
StopPoint:OCETGV INOUI-87694109,Le Creusot-TGV,,46.7653390,4.49943000,,,0,StopArea:OCE87694109
StopPoint:OCETGV-87694109,Le Creusot-TGV,,46.7653390,4.49943000,,,0,StopArea:OCE87694109
StopArea:OCE87703975,Nîmes Pont du Gard,,43.8168360,4.50763800,,,1,
StopPoint:OCEOUIGO-87703975,Nîmes Pont du Gard,,43.8168360,4.50763800,,,0,StopArea:OCE87703975
StopPoint:OCETGV INOUI-87703975,Nîmes Pont du Gard,,43.8168360,4.50763800,,,0,StopArea:OCE87703975
StopPoint:OCETGV-87703975,Nîmes Pont du Gard,,43.8168360,4.50763800,,,0,StopArea:OCE87703975
StopArea:OCE87713040,Dijon,,47.3228800,5.02611100,,,1,
StopPoint:OCELyria-87713040,Dijon,,47.3228800,5.02611100,,,0,StopArea:OCE87713040
StopPoint:OCETGV INOUI-87713040,Dijon,,47.3228800,5.02611100,,,0,StopArea:OCE87713040
StopArea:OCE87713131,Montbard,,47.6187200,4.33615900,,,1,
StopPoint:OCETGV INOUI-87713131,Montbard,,47.6187200,4.33615900,,,0,StopArea:OCE87713131
StopArea:OCE87713412,Dole,,47.0964120,5.48796700,,,1,
StopPoint:OCELyria-87713412,Dole,,47.0964120,5.48796700,,,0,StopArea:OCE87713412
StopPoint:OCETGV INOUI-87713412,Dole,,47.0964120,5.48796700,,,0,StopArea:OCE87713412
StopArea:OCE87713545,Beaune,,47.0230340,4.84872800,,,1,
StopPoint:OCETGV INOUI-87713545,Beaune,,47.0230340,4.84872800,,,0,StopArea:OCE87713545
StopArea:OCE87715136,Frasne,,46.8578370,6.15770000,,,1,
StopPoint:OCELyria-87715136,Frasne,,46.8578370,6.15770000,,,0,StopArea:OCE87715136
StopArea:OCE87718007,Besançon Viotte,,47.2472090,6.02158300,,,1,
StopPoint:OCETGV INOUI-87718007,Besançon Viotte,,47.2472090,6.02158300,,,0,StopArea:OCE87718007
StopArea:OCE87718833,Mouchard,,46.9768650,5.79969800,,,1,
StopPoint:OCELyria-87718833,Mouchard,,46.9768650,5.79969800,,,0,StopArea:OCE87718833
StopArea:OCE87722025,Lyon Perrache,,45.7484760,4.82535300,,,1,
StopPoint:OCEOUIGO-87722025,Lyon Perrache,,45.7484760,4.82535300,,,0,StopArea:OCE87722025
StopPoint:OCETGV INOUI-87722025,Lyon Perrache,,45.7484760,4.82535300,,,0,StopArea:OCE87722025
StopPoint:OCETGV-87722025,Lyon Perrache,,45.7484760,4.82535300,,,0,StopArea:OCE87722025
StopArea:OCE87723197,Lyon Part Dieu,,45.7605960,4.85940900,,,1,
StopPoint:OCEICE-87723197,Lyon Part Dieu,,45.7605960,4.85940900,,,0,StopArea:OCE87723197
StopPoint:OCEOUIGO-87723197,Lyon Part Dieu,,45.7605960,4.85940900,,,0,StopArea:OCE87723197
StopPoint:OCETGV INOUI-87723197,Lyon Part Dieu,,45.7605960,4.85940900,,,0,StopArea:OCE87723197
StopPoint:OCETGV-87723197,Lyon Part Dieu,,45.7605960,4.85940900,,,0,StopArea:OCE87723197
StopArea:OCE87725002,Chalon-sur-Saône,,46.7810300,4.84316400,,,1,
StopPoint:OCEICE-87725002,Chalon-sur-Saône,,46.7810300,4.84316400,,,0,StopArea:OCE87725002
StopPoint:OCETGV INOUI-87725002,Chalon-sur-Saône,,46.7810300,4.84316400,,,0,StopArea:OCE87725002
StopArea:OCE87725689,Mâcon,,46.3029010,4.82448200,,,1,
StopPoint:OCETGV INOUI-87725689,Mâcon,,46.3029010,4.82448200,,,0,StopArea:OCE87725689
StopArea:OCE87725705,Mâcon - Loché TGV,,46.2825290,4.77888200,,,1,
StopPoint:OCETGV INOUI-87725705,Mâcon - Loché TGV,,46.2825290,4.77888200,,,0,StopArea:OCE87725705
StopArea:OCE87726000,Saint-Étienne Châteaucreux,,45.4433660,4.39972200,,,1,
StopPoint:OCETGV INOUI-87726000,Saint-Étienne Châteaucreux,,45.4433660,4.39972200,,,0,StopArea:OCE87726000
StopArea:OCE87741009,Chambéry - Challes-les-Eaux,,45.5713190,5.91984200,,,1,
StopPoint:OCETGV INOUI-87741009,Chambéry - Challes-les-Eaux,,45.5713190,5.91984200,,,0,StopArea:OCE87741009
StopArea:OCE87741132,Aix-les-Bains le Revard,,45.6880550,5.90894900,,,1,
StopPoint:OCETGV INOUI-87741132,Aix-les-Bains le Revard,,45.6880550,5.90894900,,,0,StopArea:OCE87741132
StopArea:OCE87742007,Modane,,45.1933620,6.65915500,,,1,
StopPoint:OCETGV INOUI-87742007,Modane,,45.1933620,6.65915500,,,0,StopArea:OCE87742007
StopArea:OCE87742320,Saint-Jean-de-Maurienne Arvan,,45.2779610,6.35458100,,,1,
StopPoint:OCETGV INOUI-87742320,Saint-Jean-de-Maurienne Arvan,,45.2779610,6.35458100,,,0,StopArea:OCE87742320
StopArea:OCE87743005,Bourg-en-Bresse,,46.2000720,5.21513200,,,1,
StopPoint:OCELyria-87743005,Bourg-en-Bresse,,46.2000720,5.21513200,,,0,StopArea:OCE87743005
StopPoint:OCETGV INOUI-87743005,Bourg-en-Bresse,,46.2000720,5.21513200,,,0,StopArea:OCE87743005
StopArea:OCE87743351,Nurieux Gare,,46.1841210,5.53272600,,,1,
StopPoint:OCELyria-87743351,Nurieux Gare,,46.1841210,5.53272600,,,0,StopArea:OCE87743351
StopArea:OCE87745000,Bellegarde,,46.1101400,5.82416300,,,1,
StopPoint:OCELyria-87745000,Bellegarde,,46.1101400,5.82416300,,,0,StopArea:OCE87745000
StopPoint:OCETGV INOUI-87745000,Bellegarde,,46.1101400,5.82416300,,,0,StopArea:OCE87745000
StopArea:OCE87745497,Annemasse,,46.1996330,6.23677300,,,1,
StopPoint:OCETGV INOUI-87745497,Annemasse,,46.1996330,6.23677300,,,0,StopArea:OCE87745497
StopArea:OCE87745646,Thonon-les-Bains,,46.3689150,6.48177800,,,1,
StopPoint:OCETGV INOUI-87745646,Thonon-les-Bains,,46.3689150,6.48177800,,,0,StopArea:OCE87745646
StopArea:OCE87745679,Évian-les-Bains,,46.3977800,6.57765100,,,1,
StopPoint:OCETGV INOUI-87745679,Évian-les-Bains,,46.3977800,6.57765100,,,0,StopArea:OCE87745679
StopArea:OCE87746008,Annecy,,45.9027260,6.12255400,,,1,
StopPoint:OCETGV INOUI-87746008,Annecy,,45.9027260,6.12255400,,,0,StopArea:OCE87746008
StopArea:OCE87747006,Grenoble,,45.1914880,5.71422200,,,1,
StopPoint:OCETGV INOUI-87747006,Grenoble,,45.1914880,5.71422200,,,0,StopArea:OCE87747006
StopArea:OCE87751008,Marseille Saint-Charles,,43.3030300,5.38055500,,,1,
StopPoint:OCEICE-87751008,Marseille Saint-Charles,,43.3030300,5.38055500,,,0,StopArea:OCE87751008
StopPoint:OCEOUIGO-87751008,Marseille Saint-Charles,,43.3030300,5.38055500,,,0,StopArea:OCE87751008
StopPoint:OCETGV INOUI-87751008,Marseille Saint-Charles,,43.3030300,5.38055500,,,0,StopArea:OCE87751008
StopPoint:OCETGV-87751008,Marseille Saint-Charles,,43.3030300,5.38055500,,,0,StopArea:OCE87751008
StopArea:OCE87753004,Miramas,,43.5809540,4.99932500,,,1,
StopPoint:OCETGV INOUI-87753004,Miramas,,43.5809540,4.99932500,,,0,StopArea:OCE87753004
StopArea:OCE87753657,Arles,,43.6853590,4.63210900,,,1,
StopPoint:OCETGV INOUI-87753657,Arles,,43.6853590,4.63210900,,,0,StopArea:OCE87753657
StopArea:OCE87755009,Toulon,,43.1283600,5.92972000,,,1,
StopPoint:OCEOUIGO-87755009,Toulon,,43.1283600,5.92972000,,,0,StopArea:OCE87755009
StopPoint:OCETGV INOUI-87755009,Toulon,,43.1283600,5.92972000,,,0,StopArea:OCE87755009
StopArea:OCE87755447,Les Arcs - Draguignan,,43.4555920,6.48246900,,,1,
StopPoint:OCEOUIGO-87755447,Les Arcs - Draguignan,,43.4555920,6.48246900,,,0,StopArea:OCE87755447
StopPoint:OCETGV INOUI-87755447,Les Arcs - Draguignan,,43.4555920,6.48246900,,,0,StopArea:OCE87755447
StopArea:OCE87755629,Hyères,,43.1082570,6.12462500,,,1,
StopPoint:OCETGV INOUI-87755629,Hyères,,43.1082570,6.12462500,,,0,StopArea:OCE87755629
StopArea:OCE87756056,Nice-Ville,,43.7048320,7.26199000,,,1,
StopPoint:OCEOUIGO-87756056,Nice-Ville,,43.7048320,7.26199000,,,0,StopArea:OCE87756056
StopPoint:OCETGV INOUI-87756056,Nice-Ville,,43.7048320,7.26199000,,,0,StopArea:OCE87756056
StopArea:OCE87757526,Saint-Raphaël Valescure,,43.4243860,6.76846700,,,1,
StopPoint:OCEOUIGO-87757526,Saint-Raphaël Valescure,,43.4243860,6.76846700,,,0,StopArea:OCE87757526
StopPoint:OCETGV INOUI-87757526,Saint-Raphaël Valescure,,43.4243860,6.76846700,,,0,StopArea:OCE87757526
StopArea:OCE87757625,Cannes,,43.5539910,7.01957700,,,1,
StopPoint:OCEOUIGO-87757625,Cannes,,43.5539910,7.01957700,,,0,StopArea:OCE87757625
StopPoint:OCETGV INOUI-87757625,Cannes,,43.5539910,7.01957700,,,0,StopArea:OCE87757625
StopArea:OCE87757674,Antibes,,43.5858790,7.11941700,,,1,
StopPoint:OCEOUIGO-87757674,Antibes,,43.5858790,7.11941700,,,0,StopArea:OCE87757674
StopPoint:OCETGV INOUI-87757674,Antibes,,43.5858790,7.11941700,,,0,StopArea:OCE87757674
StopArea:OCE87761007,Valence,,44.9276460,4.89342300,,,1,
StopPoint:OCETGV INOUI-87761007,Valence,,44.9276460,4.89342300,,,0,StopArea:OCE87761007
StopArea:OCE87762906,Lyon Saint-Exupéry TGV,,45.7209610,5.07579300,,,1,
StopPoint:OCEOUIGO-87762906,Lyon Saint-Exupéry TGV,,45.7209610,5.07579300,,,0,StopArea:OCE87762906
StopPoint:OCETGV INOUI-87762906,Lyon Saint-Exupéry TGV,,45.7209610,5.07579300,,,0,StopArea:OCE87762906
StopArea:OCE87763029,Valence TGV Rhône-Alpes Sud,,44.9915500,4.97873300,,,1,
StopPoint:OCEOUIGO-87763029,Valence TGV Rhône-Alpes Sud,,44.9915500,4.97873300,,,0,StopArea:OCE87763029
StopPoint:OCETGV INOUI-87763029,Valence TGV Rhône-Alpes Sud,,44.9915500,4.97873300,,,0,StopArea:OCE87763029
StopPoint:OCETGV-87763029,Valence TGV Rhône-Alpes Sud,,44.9915500,4.97873300,,,0,StopArea:OCE87763029
StopArea:OCE87764001,Montélimar,,44.5590670,4.74468700,,,1,
StopPoint:OCETGV INOUI-87764001,Montélimar,,44.5590670,4.74468700,,,0,StopArea:OCE87764001
StopArea:OCE87765008,Avignon Centre,,43.9411670,4.80633000,,,1,
StopPoint:OCETGV INOUI-87765008,Avignon Centre,,43.9411670,4.80633000,,,0,StopArea:OCE87765008
StopArea:OCE87765107,Orange,,44.1374850,4.82005800,,,1,
StopPoint:OCETGV INOUI-87765107,Orange,,44.1374850,4.82005800,,,0,StopArea:OCE87765107
StopArea:OCE87773002,Montpellier Saint-Roch,,43.6047800,3.88116800,,,1,
StopPoint:OCEOUIGO-87773002,Montpellier Saint-Roch,,43.6047800,3.88116800,,,0,StopArea:OCE87773002
StopPoint:OCETGV INOUI-87773002,Montpellier Saint-Roch,,43.6047800,3.88116800,,,0,StopArea:OCE87773002
StopPoint:OCETGV-87773002,Montpellier Saint-Roch,,43.6047800,3.88116800,,,0,StopArea:OCE87773002
StopArea:OCE87773200,Sète,,43.4128080,3.69641000,,,1,
StopPoint:OCEOUIGO-87773200,Sète,,43.4128080,3.69641000,,,0,StopArea:OCE87773200
StopPoint:OCETGV INOUI-87773200,Sète,,43.4128080,3.69641000,,,0,StopArea:OCE87773200
StopPoint:OCETGV-87773200,Sète,,43.4128080,3.69641000,,,0,StopArea:OCE87773200
StopArea:OCE87775007,Nîmes,,43.8323870,4.36608100,,,1,
StopPoint:OCEOUIGO-87775007,Nîmes,,43.8323870,4.36608100,,,0,StopArea:OCE87775007
StopPoint:OCETGV INOUI-87775007,Nîmes,,43.8323870,4.36608100,,,0,StopArea:OCE87775007
StopPoint:OCETGV-87775007,Nîmes,,43.8323870,4.36608100,,,0,StopArea:OCE87775007
StopArea:OCE87781005,Béziers,,43.3362690,3.21899300,,,1,
StopPoint:OCEOUIGO-87781005,Béziers,,43.3362690,3.21899300,,,0,StopArea:OCE87781005
StopPoint:OCETGV INOUI-87781005,Béziers,,43.3362690,3.21899300,,,0,StopArea:OCE87781005
StopPoint:OCETGV-87781005,Béziers,,43.3362690,3.21899300,,,0,StopArea:OCE87781005
StopArea:OCE87781104,Narbonne,,43.1906640,3.00556200,,,1,
StopPoint:OCEOUIGO-87781104,Narbonne,,43.1906640,3.00556200,,,0,StopArea:OCE87781104
StopPoint:OCETGV INOUI-87781104,Narbonne,,43.1906640,3.00556200,,,0,StopArea:OCE87781104
StopPoint:OCETGV-87781104,Narbonne,,43.1906640,3.00556200,,,0,StopArea:OCE87781104
StopArea:OCE87781278,Agde,,43.3175390,3.46574800,,,1,
StopPoint:OCEOUIGO-87781278,Agde,,43.3175390,3.46574800,,,0,StopArea:OCE87781278
StopPoint:OCETGV INOUI-87781278,Agde,,43.3175390,3.46574800,,,0,StopArea:OCE87781278
StopPoint:OCETGV-87781278,Agde,,43.3175390,3.46574800,,,0,StopArea:OCE87781278
StopArea:OCE87784009,Perpignan,,42.6960790,2.87962200,,,1,
StopPoint:OCEOUIGO-87784009,Perpignan,,42.6960790,2.87962200,,,0,StopArea:OCE87784009
StopPoint:OCETGV INOUI-87784009,Perpignan,,42.6960790,2.87962200,,,0,StopArea:OCE87784009
StopPoint:OCETGV-87784009,Perpignan,,42.6960790,2.87962200,,,0,StopArea:OCE87784009
StopArea:OCE88140010,Bruxelles Midi,,50.8355600,4.33638900,,,1,
StopPoint:OCETGV-88140010,Bruxelles Midi,,50.8355600,4.33638900,,,0,StopArea:OCE88140010
